2026-09-06 22:52:39,484 | INFO | src.trainer.history | File logging initialized: /app/logs/exp_new_aug_20260907/experiment.log
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (29, 0.5392040378854708),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (29, 0.5392040378854708),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (30, 0.5363682805473078),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (30, 0.5363682805473078),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (31, 0.5236245989087772),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (31, 0.5236245989087772),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (32, 0.5185948159874592),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (32, 0.5185948159874592),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (33, 0.5225546854644859),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (33, 0.5225546854644859),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (34, 0.508894384700526),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (34, 0.508894384700526),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (35, 0.4971583290903851),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (35, 0.4971583290903851),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (36, 0.5329368523028465),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (36, 0.5329368523028465),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (37, 0.5335771125546986),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (37, 0.5335771125546986),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (38, 0.5427710880634479),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (38, 0.5427710880634479),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (39, 0.5591904056104845),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (39, 0.5591904056104845),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (40, 0.5284203299103266),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (40, 0.5284203299103266),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (41, 0.524329384635348),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (41, 0.524329384635348),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (42, 0.4979714643471287),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (42, 0.4979714643471287),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (43, 0.5464402210566052),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (43, 0.5464402210566052),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (44, 0.5384998979818688),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (44, 0.5384998979818688),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (45, 0.5276802670549409),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (45, 0.5276802670549409),
simulation-0 | INFO flwr 2026-09-07 16:31:33,840 | server.py:495 | 	                   (46, 0.520741849547401),
2026-09-07 16:31:33,840 | INFO | flwr | 	                   (46, 0.520741849547401),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (47, 0.5384177377865371),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (47, 0.5384177377865371),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (48, 0.5620284471673501),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (48, 0.5620284471673501),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (49, 0.528088806192329),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (49, 0.528088806192329),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (50, 0.5405872036925548),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (50, 0.5405872036925548),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (51, 0.5546138787607006),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (51, 0.5546138787607006),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (52, 0.5245401905901073),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (52, 0.5245401905901073),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (53, 0.5484948784109192),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (53, 0.5484948784109192),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (54, 0.5523413369282918),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (54, 0.5523413369282918),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (55, 0.5587181920326143),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (55, 0.5587181920326143),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (56, 0.5354022781676178),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (56, 0.5354022781676178),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (57, 0.5257031951199732),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (57, 0.5257031951199732),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (58, 0.5498827974371305),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (58, 0.5498827974371305),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (59, 0.5568428474207014),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (59, 0.5568428474207014),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (60, 0.5548920893210618),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (60, 0.5548920893210618),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (61, 0.5579247979548682),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (61, 0.5579247979548682),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (62, 0.5723238590240466),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (62, 0.5723238590240466),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (63, 0.5465137520189675),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (63, 0.5465137520189675),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (64, 0.5431524862865551),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (64, 0.5431524862865551),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (65, 0.5490781476348288),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (65, 0.5490781476348288),
simulation-0 | INFO flwr 2026-09-07 16:31:33,841 | server.py:495 | 	                   (66, 0.5573401042102338),
2026-09-07 16:31:33,841 | INFO | flwr | 	                   (66, 0.5573401042102338),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (67, 0.5468856075664164),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (67, 0.5468856075664164),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (68, 0.5506535960487419),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (68, 0.5506535960487419),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (69, 0.5684200202982812),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (69, 0.5684200202982812),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (70, 0.558388470522427),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (70, 0.558388470522427),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (71, 0.5623341971266136),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (71, 0.5623341971266136),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (72, 0.5606883236476474),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (72, 0.5606883236476474),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (73, 0.5654125270046356),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (73, 0.5654125270046356),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (74, 0.5697481302356947),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (74, 0.5697481302356947),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (75, 0.5656456879034949),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (75, 0.5656456879034949),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (76, 0.5640785064026668),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (76, 0.5640785064026668),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (77, 0.5706822854095739),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (77, 0.5706822854095739),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (78, 0.5737463172598288),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (78, 0.5737463172598288),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (79, 0.5640996847922907),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (79, 0.5640996847922907),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (80, 0.5669597702367019),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (80, 0.5669597702367019),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (81, 0.5812424467870763),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (81, 0.5812424467870763),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (82, 0.5806931639087629),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (82, 0.5806931639087629),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (83, 0.5776903582702373),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (83, 0.5776903582702373),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (84, 0.5966307320198814),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (84, 0.5966307320198814),
simulation-0 | INFO flwr 2026-09-07 16:31:33,842 | server.py:495 | 	                   (85, 0.596095481315939),
2026-09-07 16:31:33,842 | INFO | flwr | 	                   (85, 0.596095481315939),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (86, 0.5968211569772647),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (86, 0.5968211569772647),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (87, 0.5988778846395679),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (87, 0.5988778846395679),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (88, 0.6033574410120988),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (88, 0.6033574410120988),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (89, 0.6097166617359471),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (89, 0.6097166617359471),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (90, 0.6151277530737959),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (90, 0.6151277530737959),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (91, 0.6084921787299603),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (91, 0.6084921787299603),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (92, 0.6176514960933274),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (92, 0.6176514960933274),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (93, 0.6128846847716453),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (93, 0.6128846847716453),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (94, 0.6199029132428697),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (94, 0.6199029132428697),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (95, 0.623828451338578),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (95, 0.623828451338578),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (96, 0.6138943249485005),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (96, 0.6138943249485005),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (97, 0.6221559010124986),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (97, 0.6221559010124986),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (98, 0.6217223860162902),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (98, 0.6217223860162902),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (99, 0.6231349661005625),
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (99, 0.6231349661005625),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                   (100, 0.6203529003069119)],
2026-09-07 16:31:33,843 | INFO | flwr | 	                   (100, 0.6203529003069119)],
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	 'val_recall': [(1, 0.43143174603174594),
2026-09-07 16:31:33,843 | INFO | flwr | 	 'val_recall': [(1, 0.43143174603174594),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                (2, 0.43894652014652025),
2026-09-07 16:31:33,843 | INFO | flwr | 	                (2, 0.43894652014652025),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                (3, 0.47035726495726493),
2026-09-07 16:31:33,843 | INFO | flwr | 	                (3, 0.47035726495726493),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                (4, 0.46566227106227104),
2026-09-07 16:31:33,843 | INFO | flwr | 	                (4, 0.46566227106227104),
simulation-0 | INFO flwr 2026-09-07 16:31:33,843 | server.py:495 | 	                (5, 0.47872942612942604),
2026-09-07 16:31:33,843 | INFO | flwr | 	                (5, 0.47872942612942604),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (6, 0.47915140415140406),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (6, 0.47915140415140406),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (7, 0.46589548229548233),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (7, 0.46589548229548233),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (8, 0.47255555555555545),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (8, 0.47255555555555545),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (9, 0.4898019536019536),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (9, 0.4898019536019536),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (10, 0.5081760683760684),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (10, 0.5081760683760684),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (11, 0.5011799755799756),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (11, 0.5011799755799756),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (12, 0.5104578754578754),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (12, 0.5104578754578754),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (13, 0.5165606837606838),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (13, 0.5165606837606838),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (14, 0.5270481074481075),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (14, 0.5270481074481075),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (15, 0.5082398046398047),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (15, 0.5082398046398047),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (16, 0.4893929181929182),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (16, 0.4893929181929182),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (17, 0.520920634920635),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (17, 0.520920634920635),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (18, 0.49215360195360186),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (18, 0.49215360195360186),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (19, 0.49977118437118423),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (19, 0.49977118437118423),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (20, 0.49949279609279595),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (20, 0.49949279609279595),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (21, 0.5410879120879121),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (21, 0.5410879120879121),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (22, 0.5086112332112332),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (22, 0.5086112332112332),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (23, 0.4897675213675214),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (23, 0.4897675213675214),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (24, 0.5440505494505494),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (24, 0.5440505494505494),
simulation-0 | INFO flwr 2026-09-07 16:31:33,844 | server.py:495 | 	                (25, 0.5067577533577534),
2026-09-07 16:31:33,844 | INFO | flwr | 	                (25, 0.5067577533577534),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (26, 0.5266800976800977),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (26, 0.5266800976800977),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (27, 0.5068903540903541),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (27, 0.5068903540903541),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (28, 0.49079731379731384),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (28, 0.49079731379731384),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (29, 0.536207326007326),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (29, 0.536207326007326),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (30, 0.5298107448107449),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (30, 0.5298107448107449),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (31, 0.5168676434676435),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (31, 0.5168676434676435),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (32, 0.5101062271062271),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (32, 0.5101062271062271),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (33, 0.5257851037851038),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (33, 0.5257851037851038),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (34, 0.5204224664224664),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (34, 0.5204224664224664),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (35, 0.5071174603174604),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (35, 0.5071174603174604),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (36, 0.5141953601953602),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (36, 0.5141953601953602),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (37, 0.5464065934065935),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (37, 0.5464065934065935),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (38, 0.5448971916971916),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (38, 0.5448971916971916),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (39, 0.5499199023199024),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (39, 0.5499199023199024),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (40, 0.5270505494505495),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (40, 0.5270505494505495),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (41, 0.5220822954822955),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (41, 0.5220822954822955),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (42, 0.499647619047619),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (42, 0.499647619047619),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (43, 0.531557264957265),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (43, 0.531557264957265),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (44, 0.5332920634920635),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (44, 0.5332920634920635),
simulation-0 | INFO flwr 2026-09-07 16:31:33,845 | server.py:495 | 	                (45, 0.5199057387057386),
2026-09-07 16:31:33,845 | INFO | flwr | 	                (45, 0.5199057387057386),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (46, 0.5284312576312575),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (46, 0.5284312576312575),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (47, 0.5434476190476191),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (47, 0.5434476190476191),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (48, 0.5526454212454212),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (48, 0.5526454212454212),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (49, 0.5138800976800977),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (49, 0.5138800976800977),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (50, 0.5351394383394383),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (50, 0.5351394383394383),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (51, 0.5408571428571428),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (51, 0.5408571428571428),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (52, 0.5217347985347985),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (52, 0.5217347985347985),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (53, 0.5499255189255189),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (53, 0.5499255189255189),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (54, 0.5511174603174603),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (54, 0.5511174603174603),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (55, 0.557867155067155),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (55, 0.557867155067155),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (56, 0.5443680097680097),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (56, 0.5443680097680097),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (57, 0.5300026862026863),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (57, 0.5300026862026863),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (58, 0.5513899877899878),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (58, 0.5513899877899878),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (59, 0.5607753357753357),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (59, 0.5607753357753357),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (60, 0.5585108669108669),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (60, 0.5585108669108669),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (61, 0.5514078144078144),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (61, 0.5514078144078144),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (62, 0.5695445665445665),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (62, 0.5695445665445665),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (63, 0.5429006105006104),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (63, 0.5429006105006104),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (64, 0.548217094017094),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (64, 0.548217094017094),
simulation-0 | INFO flwr 2026-09-07 16:31:33,846 | server.py:495 | 	                (65, 0.5439159951159951),
2026-09-07 16:31:33,846 | INFO | flwr | 	                (65, 0.5439159951159951),
simulation-0 | INFO flwr 2026-09-07 16:31:33,847 | server.py:495 | 	                (66, 0.5602102564102565),
2026-09-07 16:31:33,847 | INFO | flwr | 	                (66, 0.5602102564102565),
simulation-0 | INFO flwr 2026-09-07 16:31:33,847 | server.py:495 | 	                (67, 0.5490822954822955),
2026-09-07 16:31:33,847 | INFO | flwr | 	                (67, 0.5490822954822955),
simulation-0 | INFO flwr 2026-09-07 16:31:33,847 | server.py:495 | 	                (68, 0.5566842490842491),
2026-09-07 16:31:33,847 | INFO | flwr | 	                (68, 0.5566842490842491),
simulation-0 | INFO flwr 2026-09-07 16:31:33,847 | server.py:495 | 	                (69, 0.5699631257631258),
2026-09-07 16:31:33,847 | INFO | flwr | 	                (69, 0.5699631257631258),
simulation-0 | INFO flwr 2026-09-07 16:31:33,847 | server.py:495 | 	                (70, 0.5639164835164834),
2026-09-07 16:31:33,847 | INFO | flwr | 	                (70, 0.5639164835164834),
simulation-0 | INFO flwr 2026-09-07 16:31:33,847 | server.py:495 | 	                (71, 0.5720148962148963),
2026-09-07 16:31:33,847 | INFO | flwr | 	                (71, 0.5720148962148963),
simulation-0 | INFO flwr 2026-09-07 16:31:33,847 | server.py:495 | 	                (72, 0.5646268620268621),
2026-09-07 16:31:33,847 | INFO | flwr | 	                (72, 0.5646268620268621),
simulation-0 | INFO flwr 2026-09-07 16:31:33,847 | server.py:495 | 	                (73, 0.5638422466422466),
2026-09-07 16:31:33,847 | INFO | flwr | 	                (73, 0.5638422466422466),
